hash,project,true_message,generated_message
d54470703f02d892bcea652ac663562f44d0ab53,igrigorik_em-synchrony,"fix disconnect logic in em-remcached: if we're disconnected immediately
return the value, otherwise we'll just hang forever", Improved multi-method handling in em-remcached for better error management on disconnected connections
178a4ab5c3af80c077572fd01d748084b35844e0,pypa_setuptools,Patched test so it can be run on Python 3, Added unicode fallback for pkg_resources tests due to NameError removal
414850baccdd48f7fe917763de4d6e950c7af109,SAP_openui5,"[FIX] sap.m.ObjectAttribute: renders correctly space between title and text

Change-Id: Ic<I>e<I>ad<I>dcf<I>e<I>bdb<I>a3f3ba0b<I>c", [FEATURE] sap.m.ObjectAttributeRenderer: Replaced colon character with a non-breaking space for better accessibility
cf4d98ef3030774eb5ecc556ce7cf823b2f60b0b,defunkt_pystache,Deleted a blank line., Simplified Locator class by removing Template instance attribute and refactoring _find_path method to improve code structure.
705abbd4c682f586bb29604221a184d067ae9e90,saltstack_salt-pylint,Needs to be a little more complicated for py3 and py2 support, Update setup.py to handle non-str version file content in UTF-8 encoding
9949addcbe191e6a0efbbff5070d2fc3e7d25a57,genepattern_genepattern-notebook,Fail gracefully is not running a Python kernel, Fixed issue where initialization of Python kernels was not waiting for kernel readiness in navigation script.
b0c9eabe0031975a3e54a49a49ad54fa28a82501,contao_contao,[Manager] Add two missing phpDoc parameters., * Updated ContaoKernelTest to include a data provider for testing registerContainerConfiguration method.
dd8d0fb66a70985178928e7ff4979837b08b09fa,google_closure-compiler,"Actually print out error messages in test failure.
-------------
Created by MOE: <URL>", Silence spammy test errors by using a BlackHoleErrorManager for symbol table verification
e2768926fc0a7592c98d808393d8954664bac650,opennode_waldur-core,Expose customer abbreviation in statistics," Added customer abbreviation to customer statistics response for better display
   (refactored instance count filtering for clarity and consistency)"
e95c8b696a43f163480e73766cb3f7fa8b52a971,svelto_svelto,Layout resizable: ensuring double-clicking a sash doesn’t have unwanted effects no other panes that should be unaffected by this, Updated layout_resizable.js to handle negative centerDelta in resize calculation to prevent out-of-bounds errors.
cfd409b2d0b6ed0ee35589d8471a44689eddccc4,google_guava,"Add @Beta to new method that hasn't yet been API reviewed.

-------------
Created by MOE: <URL>", Introduced a new method 'removeIfZero' for atomic removal of keys with zero values in AtomicLongMap
ba4fa4f38523e6148704991f4c4db9198d638d52,cargomedia_cm,Remove obsolete cross-browser code," Simplify input event handling for CM_FormField_Text, remove unnecessary events from triggerChange binding"
460f02cf43269a0c50686a333ddb7105c58568f1,rhomobile_rhodes,Remobe time calculation from rhom, Improved find_bycondhash performance by removing time logging
eff3b2c8832c8ae31c9d550d64c7341721413345,gem_oq-engine,"setup.py:

Scrape the __version__ from the package init (so the version number is
only defined in one place)."," Updated version retrieval method in setup.py, now using a function to get the version from __version__ variable within the package."
d9d5ac61601559fcf0fae9d6822920aba97dbc15,Diaoul_babelfish,Added possibility to specify a default language to be used in case the one given to the constructor of Language is not valid," Added support for unknown languages in ISO-639-3 format, using them if a given language cannot be recognized as valid, and raising ValueError exception if no unknown language is provided and a language can't be recognized."
18c52671a93de06e9be1a65d1941a7ed76c6991e,Rapptz_discord.py,Remove extra to in tasks docs, [tasks] Modified Loop class parameters documentation for clarity
0419749a28849f345c060336a20c85441628eacb,jgimbel_react-leaflet-div-icon,DivIcon can now contain a Popup from react-leaflet, Added ContextProvider wrapper around children of Divicon component for better React integration
ef75ada4cbf3c196478593ce8e0b0300c280aa84,deployphp_deployer,New tests for Tool and over classes. :snail:, Refactored ToolTest.php to remove unused Local utility class for cleaner codebase.
1089ce440debc06afbc5ffb9f61cb444e8172373,nephila_djangocms-page-meta,Bump develop version [ci skip], Updated djangocms_page_meta version to 0.8.4.post1 for a post-release hotfix
270ec045bbb93a3a8eadf9d0759c4b5b6dedc8e4,googleapis_oauth2client,"More bytes vs str handling.
Ensure private key is in bytes.
Ensure dict components are str before creating JSON string.", Convert private_key from base64-encoded string to bytes for consistency in JSON storage.
d8a326ef36843183dd9c54f2cda5dc1eb695de62,chef_chef,"Simplify the matching code per code review

I read the github review history wrong on this and totally missed this
suggestion."," Simplified label extraction for Command Line Tools update check, using a more concise regular expression"
c318f806f40c191d1771f33d281ac4de71a7ee33,substance_data,Include buildIndexes method., Rebuild all indexes when adding a new node to a Graph instance
d17cb990ad2d219d5901415ceaeb50d17df59527,pierrec_xxHash,Added lost stdin processing, Swapped byte order of checksum for easier readability in output and added handling for reading from stdin without a file argument.
88ba57fceeab265afaa63365fe182e79c4f1f1e9,jsreport_jsreport-chrome-pdf,remove trailing slash from html path, Replace Windows path separator with Unix-style slashes in HTML URL and remove trailing slashes for cross-platform compatibility.
b30d05ecf001e24fbe1d022ae15fccb71126035a,apiaryio_dredd-transactions,chore: Temporarily disable comma-dangle, chore: Update eslint configuration to include 'comma-dangle' rule for consistency
32536d7ca007f6708b69fea42686a97fe25b459f,rkhleics_police-api-client-python,Don't try to get outcomes for Crime objects with no persistent ID.," Implement temporary workaround for missing persistent_id in Crime objects, preventing outcome retrieval"
75b1b55f87472e05983bfc26f1bf133d8dfc0306,cyclejs_cyclejs,Added TODO comment in src/cycle.js, Added error handling to prevent usage of non-vtree or undefined vtrees in cycle.js.
df00506c305d497fc1ea7f933d43ea1618e1bd93,valu-digital_valuso,Adds test to ensure that method is not a Trait method," Skips methods declared in traits due to a ZF2 bug, improves AnnotationBuilder functionality"
692a6a3bc6a6dd63149834b86798081b01f58ec0,Rapptz_discord.py,Fix ordering issue with Message.server," Update Message class to handle upgrades and server simultaneously, improving consistency in channel retrieval"
5b8a397e023f441bd9855b84a97d694a29da6dea,xhtml2pdf_xhtml2pdf,"Add test for image path, which works in py2, but fails in py3", Added test for image file path in pisaParser using os module
94713e899fffb13c4f32ee789f53c25050ea6d89,kisielk_raven-go,"Use ""default"" as the project name for now", Simplified timestamp handling for Sentry in raven-go; default project now used instead of specified project when no DSN provided.
f7081c88d075727ed5d3edf87081c00dea45662e,facebook_between-meals,"Fix hg amend

File cannot be empty, otherwise hg kicks off vi interoactive session, in the background, which just hangs.", Wrapped temp file write in a flush before committing to prevent data loss
726f8ead98f69aea30c14118d149ef243132e503,cloudfoundry_bosh,update DNS when micro console is started if system is already configured and the IP has changed, Micro console update: auto-configure IP address upon startup if not previously configured
60911c39336fea92536f78a4deb6b52535b613cd,rails_rails,Ruby <I>: Rack apps must *always* take an env arg on <I>, Configured app to accept environment variables in MetalTest [#3291]
28de875f5ae76470a082f6815b4ebbb90fbb2f2e,basisjs_basisjs,make console binding safe for old IE," Added fallback for console methods on IE8 and lower, also ensuring safety when Function.prototype.bind is defined by other libraries."
01555a0fe3112b3c7628ddcf8ba7911fffc5d97d,intel-analytics_BigDL,Add transformer doc and some fix (#<I>)," * Introduce non-shared buffer option for MatToFloats transformer for testing purposes
     * Add test cases for MatToFloats without sharing buffer and get_predict methods in both local and distributed settings"
fe4e8c5a4208d3446d5aa169242a39622918b4c8,pyrogram_pyrogram,"Rename get_history's ""reversed"" parameter to ""reverse""
It was colliding with the built-in ""reversed"" function", Renamed 'reversed' to 'reverse' in get_history method for consistency and improved readability
6be13a8c52c6982c719d555c1232d811c259c893,arne-cl_discoursegraphs,minor: added pprint() to RSTTree," Added `pprint` method to RSTTree class for generating s-expression representation of the RSTTree, potentially useful for further processing or compatibility with .dis format."
6820cd103606a0f9cffd8c55e24fe491a3e3448b,ccxt_ccxt,ndax requires signIn credentials," Added login, password, and twofa credentials for signIn() and withdraw functions"
61db2a9aab502c2fd8ff2b8c92be443091b21aef,activescaffold_active_scaffold,"Add :in to the list of values checked for booleans in inclusion_validator_for_checkbox?(val)

The flag :within is no longer there for InclusionValidator for
booleans in latest Rails <I>, and the function description for
validates_inclusion_of()[1] states that :within is an alias for :in,
so using that if it exists should ammount for the same.

[1]: <URL>"," Added missing option :in to InclusionValidator for checkbox column in ActiveScaffold DataStructures, supporting its usage across Rails versions."
af2e606a83696c1cd5e908ee21392f4aaf6d8303,apostrophecms-legacy_apostrophe-schemas,fixed bug looking for apos.data.schemaWidgetsUi when it is undefined, Toggle UI option added to schema widgets for better user interface control.
8ddf76d2c95cb82f4ff3647a9f60a2b69ee56bd3,andygrunwald_go-jira,Changes a version back that was changed erroneously, Update JIRA API endpoint to version 2 for Issue update method
31585b0b727f034ebbaf9a7cc0de26f13d2289ba,turnage_graw,Explain missing comment trees in docs," Added documentation for Harvest data structure, explaining that it contains a flat list of comments and posts without the comment tree. This is to reduce data load when using the bot; use Thread method with post's permalink for full comment tree."
e126b6434920d5d23666dc37da59077eab2e9098,buildbot_buildbot,Only checkout the proper branch in GitPoller, Cloned git repository without initial checkout to improve initialization performance and consistency.
c3fc313964676aec079b826fd4868fe27a27c54b,mollie_mollie-api-python,"Fix docstring, return the settlement", Add test for settling capture transactions and refactor property name to 'settlement'
64e4842e6c6d86c144f1f10018ed0e572670e3f0,saltstack_salt,added Void linux family to iptables _conf function," Added support for Void Linux iptables configurations, handling both IPv4 and IPv6 separately."
b8b7e1be35a47736f5e782873133f3bc78bed1ab,sandro_specjour,Autoloading causes more trouble than it's worth," Added required files for distributed formatting, final report, and marshalable failure formatter in specjour/rspec.rb"
87d3c06fef8aef85fd0310b8a00e210d778a2151,grafana_grafana,Fix: Add missing store in test rule (#<I>), refactor(alerting): updated EvalContext to include sqlStore for testing alert rules
c8916d33e118d5d675a9146e05f2505103ddcca6,joomlatools_joomlatools-framework,re #<I> Cleanup., Refactored attachment handling for better readability and removed unnecessary table reference.
c988f27692a30ef421b5bae2e141768e124f724f,real-logic_aeron,[Java] Reduce test duration and term length., [Java] Adjusted term length for ArchiveRecordingLoadTest to 32MB for improved performance testing.
7ca922cb2f999c48523b00ed0cc3fe6309c380f7,notEthan_api_hammer,log airbrake error if present, Log additional data from Airbrake to request logger for error handling
