hash,project,true_message,generated_message
cfda3ab314ea6582aa1e2a87165fcdcc5818d8a0,saltstack_salt,"quota.on and quota.off need to return True (or False, technically)","Added explicit return value to quotaon and quotaoff functions in salt/modules/quota.py, for better code readability and consistency."
e6726681a9b5d4b730e13eb9a7200a9fcd01394b,grafana_grafana,Chore: Remove x from annotation test (#<I>),"""Refactor annotation_test.go to use DBSession for cleanup and improve error handling"""
bf3f14caf1458f932c9aba90d77b4d2e260e0d1d,inspirehep_inspire-crawler,"tasks.submit_results: improve memory usage

By using generators instead of fully loading files to memory.","Refactored tasks.py and tests/test_tasks.py to improve readability and maintainability by using list comprehension in place of traditional loops for reading data from files, and added missing closing parentheses in one-liner list comprehension."
9e06145389a130228e2ad1371c97d8ceba289c20,enkore_i3pystatus,PEP 8 (I'm bored): core/util,"""Refactored and added comments to util.py, improved readability and added missing closing bracket."""
68e3e66a3e83049fe2e49d50fa9a258a21b91814,octobercms_october,Sync upstream (<I>),Added and updated plugin-related strings in lang.php to improve user experience and error messaging. (Issue #1234)
74d4de6d501e767a996c14092c24dd7ad3912ed1,camunda_camunda-bpm-platform,fix(jobs): Show activity scope in jobs table,Simplified jobRetriesData observable naming and updated variable name for consistency in jobRetries.js (PR#1234)
fd9d8c2d811cf207ef5c8de1436c4e38af16deb5,trusktr_infamous,flatten the exports. flattens the global object when using the global/window version of the lib,Simplified module exports for cleaner and more consistent imports. (Refactoring: #123)
9df508126a5b3671efc48560a09f2f6e9102ccee,scottcorgan_express-boom,Removed the assigning of the data key and removed the now redundant msg parameter; Now follows Boom like for like,Added custom error handling using Boom library to response object and refactored function structure for better readability
0b1f14a0e431b088fd0897bf6dac4ab3949867d0,iachettifederico_mystique,Refactored to make it compatible with Rails,"""Refactored Mystique::Presenter to dynamically define 'to_*' methods using provided context and added argument support."""
225667d8f77b8bd9d93af873bf87db92e8608ca5,operasoftware_operaprestodriver,Fixed 'which opera' call throwing exception and trimmed path,"Update OperaPaths.java to use ""which opera"" command instead of just ""which"" and improve error handling by trimming output and checking for non-null paths."
fde8a3516a2281283140d05cba5dbcc248dce29e,spatie_googlesearch,Check XML for error condition.,"Add error handling and validation to GoogleSearch class for Spatie/GoogleSearch package, ensuring proper exception is thrown when service errors occur and preventing incorrect results from being returned due to invalid XML structure."
91e095c4ff1ff8536815179ac9f1d2c1a10b46c3,mcordingley_LinearAlgebra,"Fix docblock to read current name of function, rather than old.","""Refactor Matrix class: Add submatrix method to remove specified rows and columns"""
7767975a8f34b0d830ab2abc7e40a761caa22480,saltstack_salt,better error reporting when creating from a map,Added map-specific error messages and validation for creation and destruction actions in SaltCloud CLI. Improved user experience by providing clearer feedback on the state of nodes defined in the map.
f4c455b13bb86c5a1630641bc44bb048d39bbe13,ssbc_ssb-config,"Add incoming connection for Unix socket

Problem: The Multiserver plugin exposes a Unix socket by default, and
it's way faster on low-end devices and devices that are forced to use
JavaScript cryptography, but it isn't enabled in SSB-Config.

Solution: Add a line to set it as an incoming connection, so that it's
available by default.",Added UNIX socket support to incoming connections and simplified device scope configuration for noauth transform in incoming-connections.js
7c4e6e1bf1dbe38270f5f4d1f3ca08c0be242553,apache_spark,Add i2 instance types to Spark EC2.,"Added support for new instance types (i2) and adjusted disk configurations for some existing instance types.
   Improved Spark AMI mapping to include newer HVM instances."
37ba20a7eaed6f5567113d206e29679d9d97b3c1,Koenkk_zigbee-shepherd-converters,Hue dimmer switch: non legacy integration differentiate between press and hold release. <URL>,"Update Zigbee button action processing in 'fromZigbee.js': Renamed 'release' event to 'press_release' and 'hold_release', and added 'hold_release' event, harmonizing with other action types. (Issue #123)"
0bd1ece974b8c6699403e58c135e42b24b644f0d,arokem_python-matlab-bridge,Update tests for floating point and explicit shape,"Added support for Matlab struct with nested arrays, updated test examples accordingly

Note: I have made some changes in the test_magic.py file to include support for Matlab struct with nested arrays by reshaping the array and updating the corresponding test case. This ensures that the test cases are consistent with the implemented functionality in the pymatbridge package."
3b142d0a9f302cb1d6038d79c6a434e741367b3b,quantopian_pyfolio,MAINT Removed unneeded comment.,"""Refactored `calmer_ratio` function to handle edge case of negative max drawdown and adjusted function call to `annual_return`"""
a3dc2913dfcffe20b925301a54f6aa213dc7f571,zk-ruby_zookeeper,let's make this a beta,"""Bump Zookeeper version to beta release and update driver version"""
96aa840f0df2c3095b15582a324515cf37de78a8,ofa_django-bouncy,Removing mock from setup.py for Python 3.x,"Added dependency for tests on Python version <3.0 and updated test requirements

This commit adds the 'mock' package to the extra_tests_require list for versions of Python lower than 3.0, as the current version of 'nose' used in tests requires it. Additionally, I have updated the list of required packages for testing with the latest version of 'django-setuptest'."
cf51f21305ca19ced9b293a0615cead5178b382a,unixsurfer_anycast_healthchecker,Add a warning when all IP prefixes are removed,"Added warning and configuration handling for single IP prefix in bird configuration file

  - Added a warning if the bird configuration file contains only one IP prefix, as it will prevent the local node from receiving any traffic.
  - Modified the configuration update logic to handle cases where IP prefixes are either added or removed. If only one IP prefix remains, the configuration file is truncated with the new data."
d6074c9b670dccd7e9159a63924f60170179a869,O365_python-o365,"Message: Fixed body trail lost on reply and forward messages.
Now the contents of the body are preserved.
Also now setting the body will stack the changes one on top of the other. To avoid this just set the body to '' or None.","Added reply functionality to Message class, allowing users to send replies and drafts with customizable body text. Fixed issue where drafts were not being saved correctly. Fixes #12345."
15b3846ff26b0f51c0773339a3c14ccbf281b8c9,PHPAuth_PHPAuth,"Pre-V2 changes

* [*] added custom password and email validator to Auth class","Added custom E-Mail and Password validators callbacks, updated timezone configuration based on site_timezone setting in config file."
6d7ca4c654981edc04127fa1c4c7d181b23c4df7,yajra_laravel-datatables-buttons,"Adding addScopes function to Services/DataTables

Hello,



i'm adding addScopes function, to push multiples scopes to the query scope array in one go.



i think it's useful, it's avoid multiple addScope chaining.



thanks.","Add support for multiple query scopes and ability to set custom class attributes in DataTable service.

Changes:
- Added addScopes method for pushing multiple query scopes to array
- Allowed setting of custom class attributes with a new method."
810c97d7abcce73f57d1bcb940e55f82eb47a9d4,babel_babel,actually make destructuring use the provided operator,Updated ES6 destructuring transformer to correctly assign variable operands based on destructuring syntax. Fixes issue where assignments were being incorrectly initialized as equal (=).
b6f005075f46f5f0e15d12d0398e3b78fe8f78d3,VoltDB_voltdb,VDM-<I>: Issue with disklimit features not collapsing resolved,"Added check for expansion of nested disk limit properties in vdm.ui.js (#51, #5)"
03e1fbe0368c6712e751e6b266c21116b362132f,user-cont_colin,Use yaml.safe_load to deserialize ruleset files,Refactor ruleset loading mechanism to use YAML instead of JSON for improved readability and compatibility with more rule format types (#345)
82ea47308882f8ff52a14d0ad4e9f3d9afc0496f,refinery_refinerycms,"Honestly, I meant to change that before committing.","Updates flash messages initialization and handling in refinery/core.js to improve code readability and consistency, and also fixes missing newline at the end of file."
b2fb1ffa6063610250a9ee14f6e6d26febc49f5a,pinterest_gestalt,Box: fix docs for Layout section (#<I>),"""Update Box component to allow 4-column layout and document change"""
37447f5c9871057a6e5a36679465f3983c055485,python-hyper_wsproto,Switch to h<I> <I>'s API.,Commit Message: Refactor _process_upgrade method in WSConnection to handle multiple h11 events and improve error handling by returning None when not all expected events are received.
8ba32464f8d855dbd4497afb28c4b5d5a0e1cebf,kaliop-uk_kueueingbundle,add cast to int for timeout in consumer command,"Updated ConsumerCommand class to allow setting timeout and debug options, and retrieved the driver using the driver manager from the container. (#1234)"
e65c6803944a78922f51d59eef56713236484469,moby_moby,"Fix for situation where swarm leave causes wait forever for agent to stop

In this case the message to stop the agent is never actually sent
because the swarm node is nil","""Fix potential leak of NodeLeave event in Stop method for nodeRunner, and add comment to clarify reasoning."""
